,Line
39027,-2.3867
39028,-2.2041
39029,-1.63609
39030,-1.5
39031,-1.5
39032,-1.5
39033,-1.5
39034,-1.5
39035,-1.5
39036,-1.5
39037,-1.5
39038,-1.5
39039,-2.29603
39040,-3.00332
39041,-3.30738
39042,-2.73959
39043,-2.62371
39044,-2.4286
39045,-2.17938
39046,-2.03077
39047,-1.90946
39048,-2.36522
39049,-2.42179
39050,-2.38582
39051,-2.2796
39052,-1.99152
39053,-1.5
39054,-1.5
39055,-1.5
39056,-1.5
39057,-1.5
39058,-1.5
39059,-1.5
39060,-1.5
39061,-1.5
39062,-1.6463
39063,-2.44562
39064,-2.79314
39065,-2.94841
39066,-3.07885
39067,-3.00273
39068,-2.16402
39069,-1.97884
39070,-1.84285
39071,-1.73445
39072,-1.66826
39073,-1.63468
39074,-1.62458
39075,-2.23769
39076,-2.04413
39077,-1.57837
39078,-1.5
39079,-1.5
39080,-1.5
39081,-1.5
39082,-1.5
39083,-1.5
39084,-1.5
39085,-1.5
39086,-1.5
39087,-2.10212
39088,-2.80296
39089,-3.12094
39090,-2.58167
39091,-2.45927
39092,-2.35573
39093,-2.10368
39094,-1.90366
39095,-1.81991
39096,-1.76021
39097,-1.73878
39098,-2.44957
39099,-2.44634
39100,-2.40802
39101,-2.00812
39102,-1.5
39103,-1.5
39104,-1.5
39105,-1.5
39106,-1.5
39107,-1.5
39108,-1.5
39109,-1.5
39110,-1.72275
39111,-2.55146
39112,-3.13079
39113,-3.4167
39114,-2.85605
39115,-2.62391
39116,-2.47905
39117,-2.20057
39118,-1.98978
39119,-2.5595
39120,-2.48401
39121,-2.45714
39122,-2.47725
39123,-2.46195
39124,-2.3935
39125,-1.96335
39126,-1.5
39127,-1.5
39128,-1.5
39129,-1.5
39130,-1.5
39131,-1.5
39132,-1.5
39133,-1.5
39134,-1.50279
39135,-2.34211
39136,-3.01136
39137,-3.35147
39138,-3.18597
39139,-2.66491
39140,-2.50369
39141,-2.23895
39142,-2.01123
39143,-2.62412
39144,-2.5463
39145,-2.5032
39146,-2.51383
39147,-2.51838
39148,-2.45367
39149,-1.96471
39150,-1.5
39151,-1.5
39152,-1.5
39153,-1.5
39154,-1.5
39155,-1.5
39156,-1.5
39157,-1.5
39158,-1.75059
39159,-2.56248
39160,-3.17687
39161,-3.49325
39162,-2.90998
39163,-2.7221
39164,-2.56456
39165,-2.6105
39166,-2.12866
39167,-2.69297
39168,-2.61169
39169,-2.57671
39170,-2.58619
39171,-2.56926
39172,-2.49412
39173,-1.95746
39174,-1.5
39175,-1.5
39176,-1.5
39177,-1.5
39178,-1.5
39179,-1.5
39180,-1.5
39181,-1.5
39182,-1.77107
39183,-2.56559
39184,-3.2517
39185,-3.54435
39186,-2.93638
39187,-3.22628
39188,-2.60279
39189,-2.37674
39190,-2.17437
39191,-2.04751
39192,-2.64452
39193,-2.58115
39194,-2.53514
39195,-2.45904
39196,-2.27407
39197,-1.70892
39198,-1.5
39199,-1.5
39200,-1.5
39201,-1.5
39202,-1.5
39203,-1.5
39204,-1.5
39205,-1.5
39206,-1.53391
39207,-2.48149
39208,-3.18794
39209,-3.4728
39210,-3.54982
39211,-2.79963
39212,-2.61132
39213,-2.41744
39214,-2.22259
39215,-2.07391
39216,-1.95897
39217,-2.61381
39218,-2.56248
39219,-2.41163
39220,-2.13862
39221,-1.54053
39222,-1.5
39223,-1.5
39224,-1.5
39225,-1.5
39226,-1.5
39227,-1.5
39228,-1.5
39229,-1.5
39230,-1.75693
39231,-2.44338
39232,-2.97826
39233,-3.31834
39234,-3.28877
39235,-2.81459
39236,-2.6812
39237,-2.41956
39238,-2.19629
39239,-2.05364
39240,-2.64369
39241,-2.62248
39242,-2.64251
39243,-2.64434
39244,-2.58348
39245,-2.2138
39246,-1.5558
39247,-1.5
39248,-1.5
39249,-1.5
39250,-1.5
39251,-1.5
39252,-1.5
39253,-1.57529
39254,-2.18053
39255,-2.90769
39256,-3.4584
39257,-3.68848
39258,-3.14392
39259,-2.95093
39260,-2.73701
39261,-3.13078
39262,-2.89535
39263,-2.75492
39264,-2.67314
39265,-2.6229
39266,-2.61951
39267,-2.60144
39268,-2.58283
39269,-2.294
39270,-1.70854
39271,-1.5
39272,-1.5
39273,-1.5
39274,-1.5
39275,-1.5
39276,-1.5
39277,-1.5
39278,-1.722
39279,-2.53434
39280,-3.26858
39281,-3.57033
39282,-3.37634
39283,-2.80888
39284,-2.64693
39285,-2.4107
39286,-2.86014
39287,-2.71491
39288,-2.63922
39289,-2.59781
39290,-2.60188
39291,-2.60803
39292,-2.58076
39293,-2.29387
39294,-1.74518
39295,-1.5
39296,-1.5
39297,-1.5
39298,-1.5
39299,-1.5
39300,-1.5
39301,-1.5
39302,-1.76669
39303,-2.54715
39304,-3.22933
39305,-3.53971
39306,-2.98526
39307,-2.86446
39308,-2.68932
39309,-3.03205
39310,-2.91049
39311,-2.76445
39312,-2.68411
39313,-2.63956
39314,-2.63781
39315,-2.62914
39316,-2.56648
39317,-2.10397
39318,-1.5
39319,-1.5
39320,-1.5
39321,-1.5
39322,-1.5
39323,-1.5
39324,-1.5
39325,-1.5
39326,-1.70492
39327,-2.64306
39328,-3.43078
39329,-3.72514
39330,-3.44614
39331,-3.00558
39332,-2.80265
39333,-2.54768
39334,-2.31991
39335,-2.87666
39336,-2.78361
39337,-2.72187
39338,-2.74437
39339,-2.70659
39340,-2.64708
39341,-2.164
39342,-1.5
39343,-1.5
39344,-1.5
39345,-1.5
39346,-1.5
39347,-1.5
39348,-1.5
39349,-1.5
39350,-1.93763
39351,-2.84421
39352,-3.55685
39353,-3.80482
39354,-3.29666
39355,-3.06238
39356,-2.8647
39357,-2.62705
39358,-3.09978
39359,-2.9384
39360,-2.80607
39361,-2.72958
39362,-2.69143
39363,-2.59031
39364,-2.37735
39365,-1.93484
39366,-1.5
39367,-1.5
39368,-1.5
39369,-1.5
39370,-1.5
39371,-1.5
39372,-1.5
39373,-1.5
39374,-1.5
39375,-2.25993
39376,-2.99622
39377,-3.29835
39378,-2.76269
39379,-2.6489
39380,-3.00264
39381,-2.26412
39382,-2.09452
39383,-1.92998
39384,-2.54189
39385,-2.48685
39386,-2.42247
39387,-2.30024
39388,-2.05747
39389,-1.5
39390,-1.5
39391,-1.5
39392,-1.5
39393,-1.5
39394,-1.5
39395,-1.5
39396,-1.5
39397,-1.5
39398,-1.5
39399,-1.64246
39400,-2.55403
39401,-2.97279
39402,-3.20716
39403,-3.16019
39404,-3.00464
39405,-2.11569
39406,-1.93717
39407,-1.80305
39408,-1.72606
39409,-1.68489
39410,-1.69189
39411,-2.41944
39412,-2.37665
39413,-1.86171
39414,-1.5
39415,-1.5
39416,-1.5
39417,-1.5
39418,-1.5
39419,-1.5
39420,-1.5
39421,-1.5
39422,-1.5
39423,-2.21467
39424,-3.11151
39425,-3.48335
39426,-2.94473
39427,-2.79226
39428,-2.59368
39429,-2.34367
39430,-2.16039
39431,-2.02831
39432,-1.94373
39433,-1.89632
39434,-1.8936
39435,-2.61014
39436,-2.55131
39437,-2.02097
39438,-1.5
39439,-1.5
39440,-1.5
39441,-1.5
39442,-1.5
39443,-1.5
39444,-1.5
39445,-1.5
39446,-1.55291
39447,-2.57562
39448,-3.44091
39449,-3.76638
39450,-3.15115
39451,-3.01285
39452,-2.80652
39453,-2.53098
39454,-2.29102
39455,-2.16399
39456,-2.07774
39457,-2.71733
39458,-2.70719
39459,-2.71394
39460,-2.65344
39461,-2.13909
39462,-1.5
39463,-1.5
39464,-1.5
39465,-1.5
39466,-1.5
39467,-1.5
39468,-1.5
39469,-1.5
39470,-1.74717
39471,-2.71054
39472,-3.56694
39473,-3.86294
39474,-3.62424
39475,-3.11313
39476,-2.93678
39477,-2.65329
39478,-2.41993
39479,-2.95004
39480,-2.8201
39481,-2.76166
39482,-2.76518
39483,-2.77316
39484,-2.72758
39485,-2.24349
39486,-1.53724
39487,-1.5
39488,-1.5
39489,-1.5
39490,-1.5
39491,-1.5
39492,-1.5
39493,-1.5
39494,-2.07601
39495,-3.05235
39496,-3.75045
39497,-3.97848
39498,-3.31926
39499,-3.15077
39500,-3.15693
39501,-2.68559
39502,-3.1457
39503,-2.99731
39504,-2.8983
39505,-2.84443
39506,-2.84077
39507,-2.83056
39508,-2.77033
39509,-2.28683
39510,-1.65715
39511,-1.5
39512,-1.5
39513,-1.5
39514,-1.5
39515,-1.5
39516,-1.5
39517,-1.5
39518,-2.14372
39519,-2.95265
39520,-3.65043
39521,-3.90871
39522,-3.44749
39523,-3.13789
39524,-2.98544
39525,-3.44082
39526,-3.22941
39527,-3.08631
39528,-2.97935
39529,-2.9025
39530,-2.84673
39531,-2.72519
39532,-2.53587
39533,-1.95562
39534,-1.5
39535,-1.5
39536,-1.5
39537,-1.5
39538,-1.5
39539,-1.5
39540,-1.5
39541,-1.5
39542,-1.76087
39543,-2.61105
39544,-3.40345
39545,-3.69945
39546,-3.55281
39547,-3.04156
39548,-2.86158
39549,-2.65777
39550,-2.46153
39551,-2.98916
39552,-2.89027
39553,-2.80775
39554,-2.76506
39555,-2.62044
39556,-2.35015
39557,-1.63849
39558,-1.5
39559,-1.5
39560,-1.5
39561,-1.5
39562,-1.5
39563,-1.5
39564,-1.5
39565,-1.5
39566,-1.5
39567,-2.31304
39568,-3.20758
39569,-3.58279
39570,-3.80584
39571,-3.14735
39572,-2.94734
39573,-2.69288
39574,-2.44857
39575,-2.29263
39576,-2.19462
39577,-2.14947
39578,-2.82862
39579,-2.80939
39580,-2.78806
39581,-2.34114
39582,-1.68425
39583,-1.5
39584,-1.5
39585,-1.5
39586,-1.5
39587,-1.5
39588,-1.5
39589,-1.5576
39590,-2.25519
39591,-3.08568
39592,-3.84273
39593,-4.136
39594,-3.58347
39595,-3.45628
39596,-3.79288
39597,-3.66968
39598,-3.4183
39599,-3.25468
39600,-3.15424
39601,-3.08525
39602,-3.07361
39603,-3.03662
39604,-2.97704
39605,-2.52734
39606,-1.99269
39607,-1.5
39608,-1.5
39609,-1.5
39610,-1.5
39611,-1.5
39612,-1.5
39613,-1.70769
39614,-2.40366
39615,-3.23369
39616,-3.9448
39617,-4.19133
39618,-3.58747
39619,-3.70705
39620,-3.96249
39621,-3.66915
39622,-3.41474
39623,-3.22971
39624,-3.118
39625,-3.036
39626,-3.01491
39627,-2.99847
39628,-2.95
39629,-2.59207
39630,-1.97644
39631,-1.5
39632,-1.5
39633,-1.5
39634,-1.5
39635,-1.5
39636,-1.93382
39637,-2.39036
39638,-2.85584
39639,-3.37251
39640,-3.72034
39641,-3.89977
39642,-3.27611
39643,-3.6786
39644,-3.53973
39645,-3.28248
39646,-3.05121
39647,-2.90218
39648,-2.79892
39649,-2.76222
39650,-2.75494
39651,-2.74006
39652,-2.73919
39653,-2.32473
39654,-1.70637
39655,-1.5
39656,-1.5
39657,-1.5
39658,-1.5
39659,-1.5
39660,-1.5
39661,-1.5
39662,-1.5
39663,-2.02295
39664,-2.81416
39665,-3.17154
39666,-2.60724
39667,-2.43982
39668,-2.25572
39669,-2.04871
39670,-2.33967
39671,-1.79002
39672,-2.43777
39673,-2.40648
39674,-2.4224
39675,-2.43049
39676,-2.35921
39677,-1.9229
39678,-1.5
39679,-1.5
39680,-1.5
39681,-1.5
39682,-1.5
39683,-1.5
39684,-1.5
39685,-1.5
39686,-1.5
39687,-2.14529
39688,-2.92908
39689,-3.25471
39690,-2.66006
39691,-2.46579
39692,-2.30689
39693,-2.12669
39694,-1.96484
39695,-1.85735
39696,-2.4644
39697,-1.7409
39698,-2.43011
39699,-2.39251
39700,-2.21295
39701,-1.61569
39702,-1.5
39703,-1.5
39704,-1.5
39705,-1.5
39706,-1.5
39707,-1.5
39708,-1.5
39709,-1.5
39710,-1.5
39711,-2.01749
39712,-2.77551
39713,-3.10093
39714,-2.98834
39715,-2.43644
39716,-2.25354
39717,-2.06566
39718,-1.89014
39719,-1.77463
39720,-1.69584
39721,-1.64205
39722,-2.33274
39723,-2.2792
39724,-2.13167
39725,-1.66477
39726,-1.5
39727,-1.5
39728,-1.5
39729,-1.5
39730,-1.5
39731,-1.5
39732,-1.5
39733,-1.5
39734,-1.5
39735,-1.6951
39736,-2.43192
39737,-2.83363
39738,-2.34574
39739,-2.27517
39740,-2.12402
39741,-1.94497
39742,-1.7816
39743,-1.68493
39744,-1.62266
39745,-2.29814
39746,-2.32935
39747,-2.36067
39748,-2.33133
39749,-1.9519
39750,-1.5
39751,-1.5
39752,-1.5
39753,-1.5
39754,-1.5
39755,-1.5
39756,-1.5
39757,-1.5
39758,-1.65539
39759,-2.26878
39760,-2.84354
39761,-3.1419
39762,-2.70838
39763,-2.37949
39764,-2.19026
39765,-2.66776
39766,-2.49876
39767,-2.41671
39768,-2.36341
39769,-2.34096
39770,-2.37222
39771,-2.40728
39772,-2.4164
39773,-2.26229
39774,-1.90974
39775,-1.50714
39776,-1.5
39777,-1.5
39778,-1.50471
39779,-1.64211
39780,-1.91521
39781,-2.25755
39782,-2.49054
39783,-2.77477
39784,-3.02017
39785,-3.14875
39786,-3.12525
39787,-2.94676
39788,-2.73399
39789,-2.53386
39790,-2.40912
39791,-2.34596
39792,-2.30396
39793,-2.28354
39794,-2.28856
39795,-2.34538
39796,-2.42678
39797,-2.1615
39798,-1.58747
39799,-1.5
39800,-1.5
39801,-1.5
39802,-1.5
39803,-1.5
39804,-1.5
39805,-1.5
39806,-1.5
39807,-1.86646
39808,-2.56724
39809,-2.95285
39810,-2.4218
39811,-2.24728
39812,-2.0953
39813,-2.24257
39814,-1.73475
39815,-1.64848
39816,-2.28925
39817,-2.26684
39818,-2.29255
39819,-2.31565
39820,-2.26067
39821,-1.76789
39822,-1.5
39823,-1.5
39824,-1.5
39825,-1.5
39826,-1.5
39827,-1.5
39828,-1.5
39829,-1.5
39830,-1.5
39831,-1.95448
39832,-2.80996
39833,-3.1959
39834,-2.63058
39835,-2.42799
39836,-2.24374
39837,-2.02932
39838,-1.86251
39839,-1.76389
39840,-1.69865
39841,-2.07922
39842,-2.38505
39843,-2.40175
39844,-2.32345
39845,-1.79902
39846,-1.5
39847,-1.5
39848,-1.5
39849,-1.5
39850,-1.5
39851,-1.5
39852,-1.5
39853,-1.5
39854,-1.5
39855,-2.1496
39856,-2.84214
39857,-3.20166
39858,-3.06184
39859,-2.42422
39860,-2.27424
39861,-2.05604
39862,-1.89276
39863,-1.76132
39864,-1.71553
39865,-1.67205
39866,-2.36164
39867,-2.31317
39868,-2.15011
39869,-1.53019
39870,-1.5
39871,-1.5
39872,-1.5
39873,-1.5
39874,-1.5
39875,-1.5
39876,-1.5
39877,-1.5
39878,-1.5
39879,-1.88365
39880,-2.78484
39881,-3.14476
39882,-2.59374
39883,-3.10617
39884,-2.22064
39885,-2.34845
39886,-1.87887
39887,-1.75993
39888,-1.68979
39889,-1.62823
39890,-1.61371
39891,-2.20358
39892,-1.9659
39893,-1.5
39894,-1.5
39895,-1.5
39896,-1.5
39897,-1.5
39898,-1.5
39899,-1.5
39900,-1.5
39901,-1.5
39902,-1.5
39903,-1.72931
39904,-2.64871
39905,-3.05579
39906,-3.30785
39907,-2.54145
39908,-2.38847
39909,-2.85747
39910,-1.9856
39911,-1.85499
39912,-1.80839
39913,-1.76997
39914,-1.78354
39915,-2.52755
39916,-2.50657
39917,-2.02268
39918,-1.5
39919,-1.5
39920,-1.5
39921,-1.5
39922,-1.5
39923,-1.5
39924,-1.5
39925,-1.5
39926,-1.50188
39927,-2.45193
39928,-3.28573
39929,-3.63237
39930,-3.07226
39931,-2.88434
39932,-2.67521
39933,-2.45343
39934,-2.24024
39935,-2.10418
39936,-2.02215
39937,-1.97477
39938,-1.96736
39939,-2.69057
39940,-2.68733
39941,-2.26808
39942,-1.54654
39943,-1.5
39944,-1.5
39945,-1.5
39946,-1.5
39947,-1.5
39948,-1.5
39949,-1.5
39950,-1.97513
39951,-2.76244
39952,-3.44792
39953,-3.7696
39954,-3.12373
39955,-2.9528
39956,-2.78555
39957,-2.54402
39958,-2.32824
39959,-2.89079
39960,-2.76509
39961,-2.71353
39962,-2.73558
39963,-2.77471
39964,-2.75295
39965,-2.3978
39966,-1.71424
39967,-1.5
39968,-1.5
39969,-1.5
39970,-1.5
39971,-1.5
39972,-1.5
39973,-1.5
39974,-1.99159
39975,-2.67267
39976,-3.28051
39977,-3.60154
39978,-3.03207
39979,-2.85442
39980,-3.17891
39981,-3.11571
39982,-2.9006
39983,-2.78565
39984,-2.68243
39985,-2.63787
39986,-2.64241
39987,-2.67194
39988,-2.65251
39989,-2.21309
39990,-1.5
39991,-1.5
39992,-1.5
39993,-1.5
39994,-1.5
39995,-1.5
39996,-1.5
39997,-1.5
39998,-1.5
39999,-2.44084
40000,-3.25016
40001,-3.58088
40002,-3.22918
40003,-2.79511
40004,-2.62216
40005,-2.42689
40006,-2.21315
40007,-2.78549
40008,-2.71387
40009,-2.64634
40010,-2.65033
40011,-2.66432
40012,-2.65116
40013,-2.1281
40014,-1.5
40015,-1.5
40016,-1.5
40017,-1.5
40018,-1.5
40019,-1.5
40020,-1.5
40021,-1.5
40022,-1.5503
40023,-2.5239
40024,-3.35342
40025,-3.67065
40026,-3.04647
40027,-2.86866
40028,-2.73909
40029,-2.52632
40030,-2.78289
40031,-2.19641
40032,-2.77988
40033,-2.71531
40034,-2.69284
40035,-2.65558
40036,-2.50432
40037,-1.96958
40038,-1.5
40039,-1.5
40040,-1.5
40041,-1.5
40042,-1.5
40043,-1.5
40044,-1.5
40045,-1.5
40046,-1.5
40047,-2.4777
40048,-3.29377
40049,-3.59358
40050,-3.12996
40051,-2.90468
40052,-2.69891
40053,-2.50549
40054,-2.32689
40055,-2.18088
40056,-2.7713
40057,-2.7001
40058,-2.65342
40059,-2.56998
40060,-2.3696
40061,-1.7193
40062,-1.5
40063,-1.5
40064,-1.5
40065,-1.5
40066,-1.5
40067,-1.5
40068,-1.5
40069,-1.5
40070,-1.5
40071,-2.19888
40072,-3.03642
40073,-3.4025
40074,-3.62557
40075,-3.07386
40076,-2.68964
40077,-2.48293
40078,-2.28251
40079,-2.13996
40080,-2.05027
40081,-2.01766
40082,-2.02498
40083,-2.75661
40084,-2.75109
40085,-2.3175
40086,-1.61064
40087,-1.5
40088,-1.5
40089,-1.5
40090,-1.5
40091,-1.5
40092,-1.5
40093,-1.5
40094,-1.85019
40095,-2.80593
40096,-3.57235
40097,-3.8638
40098,-3.61138
40099,-3.10104
40100,-2.93936
40101,-2.69196
40102,-3.16705
40103,-3.01966
40104,-2.92576
40105,-2.83765
40106,-2.81119
40107,-2.85786
40108,-2.91048
40109,-2.49718
40110,-1.86821
40111,-1.5
40112,-1.5
40113,-1.5
40114,-1.5
40115,-1.5
40116,-1.5
40117,-1.5
40118,-2.13462
40119,-3.04976
40120,-3.71099
40121,-3.98338
40122,-3.63051
40123,-3.19548
40124,-3.05473
40125,-3.4983
40126,-3.27755
40127,-3.11915
40128,-3.0247
40129,-2.95743
40130,-2.91974
40131,-2.93617
40132,-2.89843
40133,-2.45522
40134,-1.74119
40135,-1.5
40136,-1.5
40137,-1.5
40138,-1.5
40139,-1.5
40140,-1.5
40141,-1.5
40142,-2.12105
40143,-2.97851
40144,-3.69397
40145,-3.99769
40146,-3.73863
40147,-3.24496
40148,-3.10345
40149,-3.54712
40150,-3.31624
40151,-3.15468
40152,-3.04831
40153,-2.96581
40154,-2.92957
40155,-2.94197
40156,-2.9091
40157,-2.47029
40158,-1.79782
40159,-1.5
40160,-1.5
40161,-1.5
40162,-1.5
40163,-1.5
40164,-1.5
40165,-1.60713
40166,-2.40576
40167,-3.32982
40168,-4.00091
40169,-4.23879
40170,-3.62521
40171,-3.4203
40172,-3.71865
40173,-3.66099
40174,-3.43267
40175,-3.25857
40176,-3.13596
40177,-3.0585
40178,-3.03454
40179,-3.03728
40180,-2.99402
40181,-2.58235
40182,-1.934
40183,-1.5
40184,-1.5
40185,-1.5
40186,-1.5
40187,-1.5
40188,-1.5
40189,-1.53294
40190,-2.33497
40191,-3.22631
40192,-3.93088
40193,-4.1604
40194,-3.53769
40195,-3.33941
40196,-3.6637
40197,-3.63643
40198,-3.37898
40199,-3.21108
40200,-3.09685
40201,-3.01941
40202,-2.978
40203,-2.92503
40204,-2.77662
40205,-2.24005
40206,-1.53614
40207,-1.5
40208,-1.5
40209,-1.5
40210,-1.5
40211,-1.5
40212,-1.5
40213,-1.5
40214,-1.85333
40215,-2.80797
40216,-3.51095
40217,-3.78011
40218,-3.22317
40219,-3.07525
40220,-2.91628
40221,-2.69761
40222,-3.14961
40223,-2.9937
40224,-2.90811
40225,-2.81075
40226,-2.7732
40227,-2.6938
40228,-2.4854
40229,-1.81094
40230,-1.5
40231,-1.5
40232,-1.5
40233,-1.5
40234,-1.5
40235,-1.5
40236,-1.5
40237,-1.5
40238,-1.5
40239,-2.21786
40240,-3.03082
40241,-3.37772
40242,-3.57065
40243,-2.76062
40244,-2.61441
40245,-2.42508
40246,-2.25326
40247,-2.10804
40248,-2.02799
40249,-1.95522
40250,-1.97786
40251,-2.70214
40252,-2.66035
40253,-2.22659
40254,-1.62869
40255,-1.5
40256,-1.5
40257,-1.5
40258,-1.5
40259,-1.5
40260,-1.5
40261,-1.5
40262,-1.62746
40263,-2.56972
40264,-3.31997
40265,-3.64037
40266,-3.04656
40267,-2.84364
40268,-2.63475
40269,-2.41936
40270,-2.45425
40271,-2.7696
40272,-2.69842
40273,-2.65476
40274,-2.64609
40275,-2.67369
40276,-2.6221
40277,-2.09663
40278,-1.5
40279,-1.5
40280,-1.5
40281,-1.5
40282,-1.5
40283,-1.5
40284,-1.5
40285,-1.5
40286,-1.5
40287,-2.45882
40288,-3.31457
40289,-3.65074
40290,-3.09743
40291,-2.78635
40292,-2.59008
40293,-2.35893
40294,-2.15887
40295,-2.02717
40296,-2.6409
40297,-2.59695
40298,-2.59721
40299,-2.63227
40300,-2.60424
40301,-2.05905
40302,-1.5
40303,-1.5
40304,-1.5
40305,-1.5
40306,-1.5
40307,-1.5
40308,-1.5
40309,-1.5
40310,-1.5
40311,-2.42727
40312,-3.31941
40313,-3.65511
40314,-3.46759
40315,-2.84248
40316,-2.64483
40317,-2.40273
40318,-2.21552
40319,-2.09101
40320,-2.01177
40321,-2.65829
40322,-2.6751
40323,-2.71483
40324,-2.68084
40325,-2.12676
40326,-1.5
40327,-1.5
40328,-1.5
40329,-1.5
40330,-1.5
40331,-1.5
40332,-1.5
40333,-1.5
40334,-1.67692
40335,-2.7383
40336,-3.58988
40337,-3.88226
40338,-3.24452
40339,-3.47173
40340,-2.82196
40341,-2.57394
40342,-2.36383
40343,-2.20313
40344,-2.79029
40345,-2.72215
40346,-2.71465
40347,-2.76537
40348,-2.71618
40349,-2.22086
40350,-1.53014
40351,-1.5
40352,-1.5
40353,-1.5
40354,-1.5
40355,-1.5
40356,-1.5
40357,-1.5
40358,-2.02749
40359,-2.97535
40360,-3.66649
40361,-3.89578
40362,-3.24591
40363,-3.01204
40364,-2.80641
40365,-2.58892
40366,-3.05127
40367,-2.92774
40368,-2.82824
40369,-2.75697
40370,-2.74401
40371,-2.70424
40372,-2.55288
40373,-2.01246
40374,-1.5
40375,-1.5
40376,-1.5
40377,-1.5
40378,-1.5
40379,-1.5
40380,-1.5
40381,-1.5
40382,-1.63904
40383,-2.64484
40384,-3.42114
40385,-3.70768
40386,-3.41581
40387,-3.65829
40388,-2.78573
40389,-2.5777
40390,-2.4089
40391,-2.24372
40392,-2.13977
40393,-2.74095
40394,-2.70233
40395,-2.6304
40396,-2.40925
40397,-1.73886
40398,-1.5
40399,-1.5
40400,-1.5
40401,-1.5
40402,-1.5
40403,-1.5
40404,-1.5
40405,-1.5
40406,-1.5
40407,-2.28268
40408,-3.1529
40409,-3.45234
40410,-3.61353
40411,-3.4985
40412,-2.67406
40413,-2.48911
40414,-2.30258
40415,-2.16077
40416,-2.05902
40417,-2.671
40418,-1.96855
40419,-2.67347
40420,-2.59795
40421,-2.0189
40422,-1.5
40423,-1.5
40424,-1.5
40425,-1.5
40426,-1.5
40427,-1.5
40428,-1.5
40429,-1.5
40430,-1.5
40431,-2.56411
40432,-3.42284
40433,-3.71137
40434,-3.08681
40435,-2.87331
40436,-2.65613
40437,-2.4633
40438,-2.28741
40439,-2.14445
40440,-2.05281
40441,-1.96562
40442,-2.64493
40443,-2.64752
40444,-2.57915
40445,-2.00947
40446,-1.5
40447,-1.5
40448,-1.5
40449,-1.5
40450,-1.5
40451,-1.5
40452,-1.5
40453,-1.5
40454,-1.73621
40455,-2.74755
40456,-3.53421
40457,-3.78065
40458,-3.12434
40459,-2.94068
40460,-2.75877
40461,-2.5376
40462,-2.32289
40463,-2.16837
40464,-2.07533
40465,-2.7016
40466,-2.70029
40467,-2.72895
40468,-2.64385
40469,-2.06202
40470,-1.5
40471,-1.5
40472,-1.5
40473,-1.5
40474,-1.5
40475,-1.5
40476,-1.5
40477,-1.5
40478,-1.60233
40479,-2.62181
40480,-3.40448
40481,-3.66707
40482,-3.69984
40483,-2.79561
40484,-2.59034
40485,-2.37532
40486,-2.16743
40487,-2.01342
40488,-1.90478
40489,-2.50377
40490,-2.47077
40491,-2.39675
40492,-2.20603
40493,-1.58121
40494,-1.5
40495,-1.5
40496,-1.5
40497,-1.5
40498,-1.5
40499,-1.5
40500,-1.5
40501,-1.5
40502,-1.68375
40503,-2.30282
40504,-2.6954
40505,-3.02457
40506,-2.56679
40507,-2.36327
40508,-2.92356
40509,-2.09872
40510,-1.95181
40511,-1.83265
40512,-1.75999
40513,-2.40824
40514,-1.71595
40515,-2.40811
40516,-2.32507
40517,-1.87798
40518,-1.5
40519,-1.5
40520,-1.5
40521,-1.5
40522,-1.5
40523,-1.5
40524,-1.5
40525,-1.5
40526,-1.5
40527,-2.35669
40528,-3.11983
40529,-3.45804
40530,-2.79594
40531,-2.57098
40532,-2.3959
40533,-2.19151
40534,-2.04475
40535,-1.91752
40536,-1.81937
40537,-1.75993
40538,-2.43802
40539,-2.43104
40540,-2.28854
40541,-1.74825
40542,-1.5
40543,-1.5
40544,-1.5
40545,-1.5
40546,-1.5
40547,-1.5
40548,-1.5
40549,-1.5
40550,-1.5
40551,-2.10854
40552,-2.89892
40553,-3.2036
40554,-3.25426
40555,-2.38529
40556,-2.90955
40557,-2.04817
40558,-1.89498
40559,-2.37803
40560,-1.7153
40561,-1.66136
40562,-1.64731
40563,-2.30198
40564,-2.11201
40565,-1.5
40566,-1.5
40567,-1.5
40568,-1.5
40569,-1.5
40570,-1.5
40571,-1.5
40572,-1.5
40573,-1.5
40574,-1.5
40575,-1.86789
40576,-2.73145
40577,-3.11259
40578,-2.54655
40579,-2.39884
40580,-2.23679
40581,-2.72782
40582,-1.87536
40583,-1.76838
40584,-1.70627
40585,-1.66617
40586,-1.68356
40587,-2.43567
40588,-2.40113
40589,-1.87217
40590,-1.5
40591,-1.5
40592,-1.5
40593,-1.5
40594,-1.5
40595,-1.5
40596,-1.5
40597,-1.5
40598,-1.5
40599,-2.22842
40600,-3.07875
40601,-3.42751
40602,-3.45107
40603,-2.76346
40604,-2.31119
40605,-2.80427
40606,-1.94361
40607,-1.83463
40608,-1.76757
40609,-1.71954
40610,-1.72498
40611,-1.77551
40612,-2.43817
40613,-1.91292
40614,-1.5
40615,-1.5
40616,-1.5
40617,-1.5
40618,-1.5
40619,-1.5
40620,-1.5
40621,-1.5
40622,-1.5
40623,-2.28093
40624,-3.13906
40625,-3.47757
40626,-2.75397
40627,-2.52205
40628,-2.35312
40629,-2.14353
40630,-1.97522
40631,-1.85008
40632,-1.76048
40633,-1.72452
40634,-1.72575
40635,-1.80467
40636,-2.47829
40637,-1.95734
40638,-1.5
40639,-1.5
40640,-1.5
40641,-1.5
40642,-1.5
